Step,Link,Average Link Speed,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
101 - 150,gneE37,10.141366162292007,0.04121080558312983,3.14,0.48,114.91258926984469,7386.33379049768,0.6956282739949045,0.1265415084936029,2.9585186459384945,3.175079656140817
101 - 150,gneE38,13.945344480530446,0.00393246644295302,0.3,0.0,7.093339573415497,842.4991413314006,0.05206563510600624,0.013009759719691533,0.3233470151310233,0.36215312842849956
101 - 150,gneE39,13.31598064591128,0.04721925164383907,2.64,0.0,95.79094875072303,8112.1387384404625,0.6264980978084416,0.13746581039125322,3.2499545821936042,3.4870484988707364
101 - 150,gneE40,6.609447919323579,0.10871504561138862,8.18,3.38,573.868767413676,18180.08337932681,3.039617475070104,0.366888357405149,7.733743326400426,7.815021477724066
101 - 150,gneE41,13.947407704887278,0.010849745642567622,0.82,0.02,8.679331571497388,1455.7333784322038,0.07251994340644137,0.01987338474621968,0.5341274056570188,0.625756972721089
101 - 150,gneE42,13.832810044763406,0.028996541923967393,1.64,0.0,28.975023887296103,3456.7354829180535,0.21263363967707638,0.05177238641167839,1.3175872986466795,1.4858999340576156
101 - 150,gneE44,9.066686037794739,0.07155078212107044,5.5,1.54,270.9547824794498,11992.421114130691,1.5139737915931304,0.2231017390391678,4.953828115869429,5.1550877087682
101 - 150,gneE45,13.148778380674955,0.0079823627793827,0.42,0.0,6.108199431373652,722.0626761346045,0.044369699672732715,0.009380684920429021,0.2684887375695959,0.31038525390738253
101 - 150,gneE45-n,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE47,9.96833664580267,0.012661472655713608,1.2,0.3,46.87742273871712,1794.8304403092372,0.2549009446493149,0.03029734416452296,0.7181521382754474,0.7715401666395212
101 - 150,gneE47-n,9.703975317746195,0.006791171477079797,0.64,0.28,38.023813251245976,1403.7919880184404,0.20641184525701864,0.02838358258975422,0.592464596716625,0.6034392011141818
101 - 150,gneE48,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE48-n,7.0633698489499634,0.032894736842105275,3.1,1.48,213.572668405308,5396.723665380706,1.0970834275356471,0.10860795675591028,2.2708851387755176,2.3199141180910856
101 - 150,gneE49,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE49-n,10.866818353394525,0.015115091497616242,0.8,0.16,15.714543764430653,1114.6747375045688,0.09584642703479737,0.015331639932068203,0.4151396882282337,0.4791574778934074
101 - 150,gneE51,13.461883337566057,0.019609208805916746,1.02,0.0,24.510691661937667,2158.3779720099737,0.16252377187866146,0.03696903612897188,0.8640156020065847,0.9277898440776078
101 - 150,gneE52,12.662050580894618,0.024101028485092754,1.26,0.12,37.93129105187612,3106.926201080731,0.24555373788749216,0.05377768730143423,1.2485498090136073,1.3355293623698978
101 - 150,gneE53,7.924923008926664,0.015626182429069754,0.82,0.32,39.374550892057876,1309.7080847922841,0.20887197867117624,0.02399873510310191,0.5340773177024238,0.5630031813379592
101 - 150,gneE53-n,13.736698165751832,0.00017267936480228768,0.02,0.0,1.7933924734582498,70.69136266484254,0.00979216259343453,0.0012183955775038186,0.029298182192296355,0.03038778218564798
101 - 150,gneE54,12.969857086351768,0.007970045539952326,0.76,0.04,7.276217118441448,1145.0655205483638,0.058483489920181986,0.015807241993843372,0.4221367814028762,0.492214174974217
101 - 150,gneE54-n,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE55,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE55-n,6.563779778681906,0.018463497453310704,1.74,0.98,137.77865830508915,3350.5482210168334,0.7050517720005793,0.07040162120421689,1.4275950366537047,1.4403154121791044
101 - 150,gneE56,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE56-n,14.154965795407348,0.003421012619735442,0.18,0.0,1.6777670122589137,319.2751716127698,0.01480456276141884,0.004280756671271278,0.11581959380167929,0.13724261844427268
101 - 150,gneE57,12.055030761896257,0.02416985790508229,1.26,0.06,37.509054987464914,2822.0056725934824,0.2374709593192602,0.04985793938633882,1.1452059552919387,1.2130553820454137
101 - 150,gneE58,13.674518131453972,0.01120609673966172,0.62,0.0,24.476480123266427,2086.1484134395696,0.15937665449287353,0.03612394107117834,0.8375254226484137,0.8967414290836727
101 - 150,gneE59,13.757980180179448,0.004534526733197558,0.24,0.0,12.34597362571004,981.5221931785288,0.07930862447868722,0.01786934580699637,0.40191813870808607,0.42191149702125763
101 - 150,gneE60,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE61,12.272390718697482,0.016967896209341138,0.9,0.12,13.12576057663118,1292.4054247535796,0.08983501298158726,0.01950088082597204,0.49955287090519884,0.55554988856401
101 - 150,gneE62,13.053366556312726,0.016507290614340663,0.86,0.0,25.918094543543372,2428.7003684473384,0.17462558187200647,0.03931473468102034,0.9561455828614888,1.04399145927807
101 - 150,gneE63,13.439210678325578,0.0014060601191133787,0.56,0.0,17.494451312104882,1638.6118505446786,0.11792147320924826,0.02567496737224327,0.6406942084391626,0.7043683976789729
101 - 150,gneE63-n,11.397326976233712,0.07389716471575661,29.38,0.4,853.8833227522483,65324.90865902901,5.398830528143285,1.0156831529280863,25.56528118684035,28.08049105598212
101 - 150,gneE64,14.230954926928243,0.002527682722333281,1.02,0.0,35.03765542763236,3280.0121449597245,0.23665230444146257,0.05624690162325134,1.3014984338802997,1.4099292000817718
101 - 150,gneE64-n,11.37958348161254,0.0724106545464322,28.78,0.76,859.5279925442425,63678.85984764744,5.3857408608379975,1.0165168158585884,25.046791015775483,27.3729088678911
101 - 150,gneE65,13.984677265332504,0.0011249197448652784,0.46,0.0,21.25358835250862,1740.0729222757896,0.1367623050976109,0.031054144034542482,0.7029239429491528,0.7479785764298245
101 - 150,gneE65-n,11.480279785914053,0.0694602514822845,27.58,0.64,768.1027551467982,58270.18840932863,4.836917153265474,0.904618193758225,22.75306521021491,25.04796747075183
101 - 150,gneE66,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101 - 150,gneE66-n,11.58740709571268,0.07039372341591288,27.94,0.92,799.7919027506033,61736.98058468452,5.065390173371012,0.9717097057864966,24.161567668839062,26.538170596040704
151 - 200,gneE32,12.070613029274528,0.025542232088420148,1.94,0.04,35.39956624718921,3653.966129615495,0.24510202477546852,0.054318689189884056,1.4021236511831745,1.570684063101123
151 - 200,gneE33,11.993129573828377,0.08143275875175045,4.54,0.0,148.7523202533133,11531.283242897714,0.947645833204337,0.19451820584002377,4.638347563038145,4.956796733927109
151 - 200,gneE34,6.628441685195108,0.120289062539329,9.08,4.0,872.4860914488365,25874.831238789462,4.57925364325538,0.5353509027597225,11.100276918019556,11.122767623797024
151 - 200,gneE35,13.178514475640602,0.016528346644924738,1.26,0.08,10.980279439651113,1844.7616470017974,0.09118961183099053,0.024192567856536017,0.6727810592212731,0.7929846227387465
151 - 200,gneE36,13.22646285602507,0.024814668758683753,1.42,0.0,57.239431106751866,4550.356679278757,0.3670890744226837,0.07931662143077689,1.839302978992262,1.955995735864837
151 - 200,gneE37,5.867431780219605,0.05319508993186832,4.04,1.34,305.53881503587996,10562.281779232511,1.6383053668217074,0.2061312508367687,4.437107316244648,4.540366377312139
151 - 200,gneE38,12.040048277906756,0.04389395710059741,3.34,0.04,62.88150428001814,5621.615171092318,0.4156035034287131,0.08132053504303997,2.1385451587854574,2.4165036121543846
151 - 200,gneE39,12.704761789005088,0.04088282366042732,2.16,0.0,60.318403901896744,5378.8300902433475,0.3995788431611947,0.08580805949475773,2.1148141382565355,2.3121263177204225
151 - 200,gneE40,9.896029543536368,0.08185082769643179,6.34,1.42,298.88170422287186,15141.971585558638,1.7156443258894225,0.27890107903885414,6.233757772358703,6.5089277971558035
151 - 200,gneE41,10.082289313739581,0.03314105864902227,2.52,0.06,48.07575308868822,4111.941601660481,0.31409952602833063,0.06025924452722679,1.5736568472606893,1.7675566258826723
151 - 200,gneE42,12.05687334706303,0.07612841028634525,4.2,0.0,141.33280653530147,10690.644041972453,0.8937293304134709,0.18012885604987294,4.302839629183576,4.595445325510221
151 - 200,gneE44,6.0819151608427555,0.12912659390538153,9.82,3.98,890.1645048774242,27483.878609189487,4.697837423326261,0.5618360820792319,11.759342936285584,11.814423865510882
151 - 200,gneE45,13.110544012051587,0.018180145472465374,0.96,0.0,31.079413864194667,2544.376587234567,0.20117374720650846,0.042222016744395345,1.0160480695864003,1.093716629896838
151 - 200,gneE45-n,13.78078572639664,0.0036968349183677386,0.2,0.0,13.589189784808006,965.9809906711116,0.08483980397964891,0.018611605598404725,0.4034052916327779,0.41523060075320956
151 - 200,gneE47,8.639119948979872,0.01507789515936242,1.42,0.6,99.63379157100911,3036.9390279561367,0.5244885479582453,0.05823850427315048,1.2631344172514922,1.3054893203765
151 - 200,gneE47-n,7.778399999999996,0.004904076146097645,0.44,0.44,72.50222222222223,1154.8777777777773,0.35725555555555566,0.02902777777777779,0.5299555555555555,0.4964660077867626
151 - 200,gneE48,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151 - 200,gneE48-n,7.217810967214396,0.030879016373610978,2.9,1.4,268.2969624470857,7325.111265911154,1.3924743205541141,0.14860812346532412,3.1034968967657095,3.1488573464668224
151 - 200,gneE49,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151 - 200,gneE49-n,7.280278726648331,0.02443682253583848,1.26,0.44,121.1824721638449,4578.401380108782,0.6603441639490009,0.09344724282202414,1.9528865974903935,1.9680831863293278
151 - 200,gneE51,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151 - 200,gneE52,11.144528356227745,0.023453928420974823,1.26,0.24,59.235465130423194,3280.9671271898783,0.34710707831538207,0.06032410459821996,1.354330002922118,1.4103515781302705
151 - 200,gneE53,7.28201188784314,0.012883631851441259,0.68,0.44,84.70854467623458,2040.8729688343935,0.4336351458350922,0.04414980819936086,0.8873276749066968,0.8773171892954723
151 - 200,gneE53-n,10.132263514169512,0.021007645033434753,1.12,0.18,22.799259360254084,2036.7881159218364,0.15107882576710194,0.0311331173964173,0.7888705985219022,0.8755294842474898
151 - 200,gneE54,3.117030145246612,0.018403419949754612,1.76,1.02,168.1560589526983,3979.811204372937,0.8590136113086804,0.08588309250416462,1.728291958754494,1.710818273836007
151 - 200,gneE54-n,13.057366789518596,0.01581733862563699,1.48,0.0,47.60778750897096,4007.4460907097823,0.3110471335797791,0.0676450091163797,1.6045502445022515,1.7226238893933834
151 - 200,gneE55,12.75710996249817,0.008611439375875551,0.82,0.0,20.531325501751876,1725.094332571664,0.13356823929465939,0.026704168466927847,0.6772624710144507,0.741545278133611
151 - 200,gneE55-n,1.813238435625191,0.02904130440172797,2.74,2.0,344.2525880470836,6773.289394063957,1.725825491964178,0.15448449684134458,2.9940996296821822,2.911699569507925
151 - 200,gneE56,13.522409667585528,0.006461912726166945,0.34,0.0,5.921626272879021,621.9573106086881,0.041308249497146614,0.008688692527681383,0.23611164440435709,0.2673535857637904
151 - 200,gneE56-n,13.009906898380061,0.016811244061588328,0.9,0.0,42.19933608552614,3069.9216265110617,0.26414220398162236,0.05523477141320556,1.260248478173355,1.319622211296882
151 - 200,gneE57,12.177435671226759,0.011403375399118142,0.6,0.12,16.652415165849327,1170.272489008693,0.10332153197924075,0.02009434021730603,0.4717261722377563,0.5030501336560099
151 - 200,gneE58,13.650776352044623,0.007685002854782076,0.4,0.0,5.335597865805164,718.9320887898862,0.04079064256744473,0.009149904305494757,0.26446684393460473,0.309039364096635
151 - 200,gneE59,12.504144653434286,0.035314903417963305,1.86,0.0,49.682309298713314,4553.502204955267,0.3328158217592639,0.07305735393454159,1.79351181824159,1.9573518378979518
151 - 200,gneE60,7.452892557397551,0.08399250798717463,4.44,2.18,277.30361543500834,7196.81196799046,1.4296538268980061,0.14450812243114203,3.034475784198874,3.093719617197293
151 - 200,gneE61,7.431103280335381,0.03148600243787733,1.62,1.32,202.43657305151478,3685.493299010831,1.0083608745418706,0.0879089082878815,1.6569365007856411,1.5843255234571385
151 - 200,gneE62,7.492434545216348,0.025584439941846133,1.38,0.5,105.48504983338495,3662.248534942488,0.5652211852835957,0.07241503769932618,1.543329864333655,1.5742744371818767
151 - 200,gneE63,13.427218347953005,0.01047051339448307,4.22,0.0,87.92630023119865,9908.589542554506,0.6285575037545815,0.14771347327157083,3.7813900586649254,4.259274579923225
151 - 200,gneE63-n,10.360221510052606,0.0809790901985083,32.16,1.0,1210.1579947175917,74638.85232162148,7.238310601462967,1.234040574911707,29.767733639553267,32.08425130125365
151 - 200,gneE64,13.984813207042523,0.009456430994867523,3.78,0.0,63.892225274318456,8066.825146802515,0.47499479666420563,0.1170549164787959,3.0376386533545388,3.4675797402331985
151 - 200,gneE64-n,10.258628767820205,0.08053720032164521,31.96,1.92,1237.2167221852894,71080.38299876376,7.279731164764591,1.181480126957046,28.369197731812136,30.554673276566838
151 - 200,gneE65,14.120035868649484,0.0052207856979351675,2.12,0.0,68.38830358770696,5945.688968306033,0.44786610330427234,0.09861365792888152,2.3516050844330603,2.5557907577449286
151 - 200,gneE65-n,10.219584865013362,0.08277574818290141,32.84,1.0,1197.8302188115865,72456.48800877255,7.133109274225514,1.1902160960754902,28.873249287459576,31.146169968530685
151 - 200,gneE66,13.636380611556513,0.010946389800091084,4.44,0.0,104.77880153663625,10906.767261264156,0.7300065774170816,0.17081294838786742,4.225312328532237,4.688341412565048
151 - 200,gneE66-n,8.372394628124061,0.09248539862554944,36.76,7.0,2044.6126433381319,84862.70000457324,11.285053886617913,1.5487879820995107,34.960612593489756,36.47940612745836
201 - 250,gneE32,8.66538381136448,0.06509414428047174,4.94,0.02,167.12162366141132,8751.962630208836,0.9622612217038251,0.14238206750746193,3.51329137488146,3.7621392546570886
201 - 250,gneE33,11.258285245062067,0.06919841386371946,3.88,0.0,99.15239346417133,8166.752407023884,0.6396557897743623,0.12594519124232229,3.2033059341084424,3.5105444486822366
201 - 250,gneE34,7.9911972762741765,0.0656271489394173,5.0,1.32,237.99531414933608,9998.49938020134,1.3173996782435764,0.18253561706983346,4.118258817603667,4.297991060418122
201 - 250,gneE35,8.903447339385052,0.044479378030547995,3.34,0.34,105.81540030944377,6811.80573636649,0.6412416167236809,0.11513506571757583,2.7341623885861766,2.928114573267452
201 - 250,gneE36,11.991638811145174,0.07203715564986174,4.04,0.0,120.90031464531602,9718.765696901408,0.7775891593595697,0.15818191124019035,3.869345887129498,4.177679630989603
201 - 250,gneE37,5.879551914959632,0.14146366710964084,10.86,5.22,814.9504020540604,22676.011203152913,4.243078940899067,0.47189139836547994,9.740223729929472,9.74773633684412
201 - 250,gneE38,10.407954456884562,0.03334328347486929,2.52,0.08,60.77318734776411,4948.171056814504,0.38966866139196804,0.07759446444875553,1.922402634906904,2.1270123730762758
201 - 250,gneE39,11.968158341811652,0.09135427361681896,5.08,0.0,186.37021373247137,13987.377793835558,1.1755164018053654,0.23638246200868523,5.637916205296201,6.012568224578253
201 - 250,gneE40,5.61846116111678,0.18672957162231554,14.18,5.0,1130.8026499893647,33651.382789692536,5.939101947458223,0.6932627733058129,14.505926808338117,14.465652551961778
201 - 250,gneE41,10.529954245760088,0.03873051138069791,2.84,0.36,82.71286726043108,4084.1343223687477,0.4710128454790737,0.06624205224145335,1.6083893867976389,1.7556230836152924
201 - 250,gneE42,10.945970775284115,0.10569163218098108,5.88,0.0,169.70139268327677,12928.857568557427,1.0728999863513211,0.20466438195278555,5.126244800254507,5.557574811845379
201 - 250,gneE44,8.025075379975064,0.07204702603499688,5.5,1.92,319.32725066613904,11480.61381715433,1.7212933352626456,0.21941656827304926,4.792003771486569,4.935122245108915
201 - 250,gneE45,6.737925746736347,0.01540738349738187,0.82,0.46,64.3089709327292,1570.8642527599309,0.32965684389162364,0.03311289657369135,0.6716498752602493,0.675274062007099
201 - 250,gneE45-n,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201 - 250,gneE47,2.9202207288604853,0.05178268251273341,4.88,3.54,488.3995115638284,9264.755787595495,2.4400487260421184,0.21399966945007382,4.1106548681856,3.982741412511924
201 - 250,gneE47-n,12.914211158546113,0.016386952430760958,1.58,0.02,57.15074966238595,4533.36772888616,0.3670104356144692,0.07813485923832116,1.8302984618805982,1.9486942090663575
201 - 250,gneE48,13.068577740331643,0.01763408285865663,1.68,0.02,55.006980225506915,4663.536972496384,0.35904047332691347,0.07970876435708059,1.8688415245119498,2.0046467351565864
201 - 250,gneE48-n,1.3049953310844047,0.0510937503944774,4.8,4.06,588.2653693842447,10010.322451233762,2.9129938565555342,0.24336924451505787,4.53002905606685,4.303278570031163
201 - 250,gneE49,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201 - 250,gneE49-n,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201 - 250,gneE51,12.216675384806805,0.06740033257575465,3.62,0.0,97.94106808957467,8090.433346375441,0.6335934218246495,0.12398776681176166,3.171695062287193,3.477738948029338
201 - 250,gneE52,8.93360224304127,0.0974728674672901,5.04,1.62,274.8900794314888,9703.03803366268,1.4769078541709606,0.18544433332870952,4.06476049594134,4.171006057538749
201 - 250,gneE53,6.323840268273946,0.017433555807364613,0.92,0.52,75.03853205298402,1938.49797052718,0.38591546133734766,0.03951286305690296,0.816881438389292,0.8333088102959318
201 - 250,gneE53-n,9.578177002870905,0.04700978682923832,2.52,0.78,127.29150342947796,5606.638474609346,0.7111770962191359,0.10701298594490571,2.352090224562863,2.4100760830002548
201 - 250,gneE54,6.752912856209417,0.023258559029186086,2.14,1.46,236.0156798829382,4569.841242134354,1.1818776541307512,0.10571908235634733,2.032161972225431,1.9644826809130609
201 - 250,gneE54-n,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201 - 250,gneE55,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201 - 250,gneE55-n,3.2579778108736135,0.05900525169721689,5.52,2.82,449.3720320703357,10339.994761355245,2.2881528281253933,0.22408480596882602,4.512974392699212,4.444904773399836
201 - 250,gneE56,13.70299214328041,0.0019123653603621484,0.1,0.0,0.5059090442655534,102.79115112516956,0.0045781268133219324,0.0008213336926473463,0.03452544585271564,0.04418623096969682
201 - 250,gneE56-n,13.482086807623295,0.007934494009107972,0.42,0.0,6.859932929609714,748.2298074863254,0.0485995982348682,0.01087397591432282,0.28563093692888275,0.3216321307502079
201 - 250,gneE57,8.563961268891338,0.04824046547259437,2.48,0.44,121.69375490648287,5866.058959267922,0.6909696616836934,0.10291832752514657,2.3943478369413276,2.52159579844006
201 - 250,gneE58,12.169713341072518,0.03596452535934119,1.84,0.0,45.38153799791299,4121.918421009504,0.3018099205197701,0.05979920554279387,1.5882502681647557,1.7718422452314655
201 - 250,gneE59,9.0116571574335,0.031883389876346625,1.68,0.3,86.0577541254966,4803.872480137076,0.5047641258847364,0.08568698879209442,1.9597109004796371,2.064989476061874
201 - 250,gneE60,8.10342322034026,0.05108009696013705,2.62,1.92,365.4380405635364,7265.2321287845425,1.8343668463938854,0.1667693584139637,3.228981279940724,3.1231698482654107
201 - 250,gneE61,9.504651551718654,0.08663140600167293,4.6,2.08,289.2444012414218,9045.30224457662,1.52844445710714,0.17793972613557935,3.804521856311386,3.8882903436058416
201 - 250,gneE62,7.5532260460487635,0.11399911602108513,5.9,0.9,272.48693137842884,11167.596773902078,1.5008691367933862,0.20264455842996246,4.63158707687013,4.8005469575674695
201 - 250,gneE63,13.123984815036215,0.024266579708874737,9.68,0.0,203.13945354229966,21392.873782863528,1.418786465132433,0.32246721863719896,8.220844015198331,9.195874934932595
201 - 250,gneE63-n,10.811053122841829,0.07775815645187423,30.88,0.94,1036.6042439804185,68490.27265741809,6.301115675400661,1.1175076348281074,27.093643842538103,29.44119484135083
201 - 250,gneE64,13.314119864511438,0.018633837262718052,7.44,0.0,160.37223912514645,17634.46697819447,1.1360827179908555,0.2649202809292826,6.755052575670658,7.580294410474016
201 - 250,gneE64-n,10.843296628748393,0.07662458058113392,30.46,1.26,987.9783322455323,66549.04272076012,6.038553649945427,1.0739058939447208,26.264992381733247,28.60673981603434
201 - 250,gneE65,13.617508648487979,0.026557441595890897,10.6,0.0,200.48027698431943,23617.668822020114,1.4555149230881699,0.3476619566861181,8.965658587149386,10.152216270350328
201 - 250,gneE65-n,10.377716527882788,0.07831754966272843,31.08,1.14,1002.1778226192837,65306.26017684983,6.079241346777604,1.0632894287009076,25.927462313965716,28.072522848476382
201 - 250,gneE66,13.54033030866436,0.024153839307883777,9.68,0.0,203.41100578748214,22070.235151376928,1.436567462592468,0.33587938268901874,8.480110291679143,9.48703546685607
201 - 250,gneE66-n,10.093003486558121,0.08535717249927463,33.86,0.76,1194.1000434450718,74516.97927815747,7.170063735055619,1.2452280654072838,29.86186452120019,32.031825813930624
251 - 300,gneE32,7.940352715645804,0.06049459890102792,4.6,0.3,120.37098178953325,6519.118877379013,0.6982945738074356,0.10202659499990613,2.5783316184368728,2.8023278706120345
251 - 300,gneE33,11.304232396402995,0.08848889921888936,4.9,0.0,130.8124643654021,10998.970456579653,0.850459751234183,0.1721542799969696,4.326295325428905,4.727990626615408
251 - 300,gneE34,9.92493706745913,0.0928577864919093,6.98,0.84,371.9883919213023,19709.55527026511,2.1557862482303225,0.35557894755149905,8.075232119550908,8.472345372406714
251 - 300,gneE35,10.46202753606844,0.04419862018753861,3.34,0.12,50.39315118891422,4753.358603361591,0.33739449411897093,0.06478801831224593,1.7820495239266014,2.043279060163532
251 - 300,gneE36,11.443346277262048,0.11726063312362746,6.5,0.0,217.16464398658312,16549.07372428487,1.3753243657839784,0.27663516895472146,6.647509389962672,7.113732575745023
251 - 300,gneE37,7.999256503290342,0.13922248095716513,10.6,2.9,776.1546884128961,28557.81096979184,4.202677742951817,0.5546058145484306,12.027402898694215,12.27598993160846
251 - 300,gneE38,8.906727312590485,0.07018737270268993,5.26,0.28,142.859344480235,8203.232322639291,0.8394977282802459,0.13116418226870427,3.2264440671872445,3.5262577723594406
251 - 300,gneE39,11.274290627642724,0.09485256173516936,5.2,0.0,173.7477139145098,12382.12840550858,1.0782818011258015,0.1996660560317964,4.937425164152603,5.322562267305273
251 - 300,gneE40,7.278155218209772,0.12830260933171492,9.84,4.98,718.3131888130545,21078.893536588483,3.766512881055421,0.43367586625273624,8.991447435500014,9.061160674239737
251 - 300,gneE41,6.958720493923843,0.13713388586961234,10.48,1.5,476.9814840407503,17895.69391018294,2.5903412084434456,0.3349176290330416,7.428535433955907,7.692738301459287
251 - 300,gneE42,12.382050466855297,0.09979358396455218,5.44,0.0,150.4898175428092,13261.438793639045,0.9923900501683357,0.20914986063908214,5.198550592262784,5.700523854646754
251 - 300,gneE44,10.589318830964777,0.09377684507640845,7.2,1.2,432.49360783649104,20872.821145978123,2.455735178160152,0.3844298260088517,8.573822822041224,8.972409896545825
251 - 300,gneE45,10.934530471230648,0.017076099700021746,0.86,0.16,56.477936011683276,2785.498120830068,0.32259390143245953,0.051698803221383115,1.1506922423281842,1.197374767822537
251 - 300,gneE45-n,13.379821576470745,0.01976593610892574,1.04,0.0,49.58602920053954,3725.271928380659,0.3135317412700364,0.06652820640127176,1.5226822626608023,1.6013278369910906
251 - 300,gneE47,3.0226683639179233,0.06690958996699989,6.28,3.96,759.2470320088213,16063.398257627476,3.83448083047696,0.3647438189373489,7.120458235443606,6.905279308317193
251 - 300,gneE47-n,11.597305633664387,0.01159093911705591,1.02,0.36,37.00799632538826,1151.8147272103886,0.19537572071072756,0.02211619959875108,0.4808369423610548,0.4951298499698323
251 - 300,gneE48,11.112992270368238,0.011746031402360291,1.04,0.5,41.58618112933366,1150.2420153665628,0.2162171841568115,0.02329614254708134,0.49200399337407624,0.4944554838104158
251 - 300,gneE48-n,3.35595064097207,0.047453962684287615,4.46,2.92,534.4055309233754,10907.433596926327,2.6883316476917325,0.24373096169380262,4.80345358481798,4.688873446655196
251 - 300,gneE49,13.426174209645945,0.019329669539173734,1.02,0.0,51.40312219330821,3883.3468171907293,0.32579811634937733,0.07034748335743343,1.592259168127342,1.6692755581496124
251 - 300,gneE49-n,12.391638657275264,0.019999528488068616,1.1,0.0,33.0788445957627,2728.879629266195,0.2130103344448435,0.04293169824745912,1.0727309786664767,1.1730297895615582
251 - 300,gneE51,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251 - 300,gneE52,6.097873223627508,0.06824929606749808,3.62,1.62,230.61717445623628,7057.716183966275,1.2156040476529737,0.14313384353023945,3.0003546667154968,3.0338869642257382
251 - 300,gneE53,10.168486213703128,0.024911297799118545,1.3,0.16,66.99091698025579,3611.8006052700657,0.3893489353454898,0.06210410800191211,1.4624476567403235,1.5525713242397559
251 - 300,gneE53-n,10.628759650431101,0.025598704476064774,1.28,0.96,157.59944926774082,2890.9080977292497,0.7854492427386346,0.06898735731187115,1.308173400162542,1.2427460863867004
251 - 300,gneE54,10.909057825839371,0.027710809667362165,2.64,0.5,79.17551253356592,4430.47658107533,0.4634033346100848,0.07194874390204553,1.7541921364375397,1.9044931862553278
251 - 300,gneE54-n,13.510905008672255,0.006791171477079797,0.64,0.0,34.50384923158565,2586.06443693982,0.21785562483228701,0.04761426609535459,1.065131870842461,1.1116313897578127
251 - 300,gneE55,13.280486759558583,0.007640067911714772,0.72,0.0,39.620733644989805,2787.757578219697,0.24637051012042266,0.05087582805411811,1.151155422053048,1.1983323827426695
251 - 300,gneE55-n,2.393733404650556,0.04680853838827367,4.44,3.44,531.5237335461574,10036.327366127807,2.6543650838700343,0.23125005495326223,4.440786439983751,4.314429143580387
251 - 300,gneE56,13.889999999999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251 - 300,gneE56-n,13.063433388020195,0.017868222300045825,0.92,0.0,32.206935140860836,2724.803299338145,0.2101859479452359,0.04563506421109392,1.0867574511901308,1.1712729726554225
251 - 300,gneE57,10.432163566096204,0.07194358852007614,3.82,1.08,148.3503774332081,6712.023986224342,0.8331719014123187,0.12630010419947385,2.783286146205943,2.8852398722634587
251 - 300,gneE58,1.817917571357871,0.04165862185445705,2.16,1.44,204.15454565314013,4026.0801683165896,1.0238190499467354,0.09159960029837705,1.7833246407390504,1.7307295667533293
251 - 300,gneE59,5.15004199640593,0.18902637561242547,10.0,5.4,788.6661381901946,18387.5005109099,4.021590648950659,0.3967610882997261,8.009148113496106,7.90432018397527
251 - 300,gneE60,3.742228415257854,0.10681161623840664,5.62,3.74,510.59059638160574,10108.680873186373,2.5607843933513283,0.22658351973787608,4.447988985948433,4.345519511598385
251 - 300,gneE61,9.170077825130786,0.06151288246826827,3.14,1.9,381.46896623055204,7648.685059491804,1.9163795364438079,0.17696286096331154,3.431092878819484,3.288000886480524
251 - 300,gneE62,4.782992246328081,0.11924818568662009,6.32,3.26,503.6951798471601,12142.105693431042,2.5790881212603893,0.2659992225297199,5.31432047350528,5.219562621230433
251 - 300,gneE63,12.338611835194872,0.043022120157822086,17.22,0.0,352.7518410344061,36219.733954975825,2.439376796466349,0.5219491457528607,13.811327081129383,15.569343203988215
251 - 300,gneE63-n,9.923211570632274,0.07903727596450998,31.4,0.88,1218.1340426644779,70311.33063882653,7.180020043518928,1.181210949865411,28.297154646673725,30.22404862965585
